delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0.4,1000,exp,291,3,24,space,0.3151425999994899,None,597,1,[1.7346809000000576],[1.7347019999997428],24,3,291,7,1762.1866254000001,,1762.1727751000003,1762.1866254000001,1763.1868162000005,1763.1868162000005,1763.1868162000005,1763.5059112000004,space,0.3151425999994899,None,1763.5071414,1763.920090166667,1764.2536113,1764.2201995,1764.2211570000004,1764.2536113,1764.2536113,1764.2536113,1765.9895908000003,597,1,[1.7346809000000576],[1.7347019999997428],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,1000,exp,292,4,24,space,0.39397680000001856,None,773,1,[1.914742999999362],[1.9147582999994484],24,4,292,6,1766.0035614000003,,1765.9901297000001,1766.0035614000003,1767.0035450999999,1767.0035450999999,1767.0035450999999,1767.4047597000003,space,0.39397680000001856,None,1767.4056977000005,1767.5200960666668,1767.8424429000002,1767.8197998,1767.8203632,1767.8424429000002,1767.8424429000002,1767.8424429000002,1769.7583724,773,1,[1.914742999999362],[1.9147582999994484],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,400,unexp,293,5,24,space,1.2671571000000768,None,054,1,[3.8746880000007877],[3.874709900000198],24,5,293,0,1769.7702070999999,,1769.7587273000004,1769.7702070999999,1770.7705132000006,1770.7705132000006,1770.7705132000006,1772.0402613,space,1.2671571000000768,None,1772.0414641000002,1772.1538406666666,1772.4721444000002,1772.4496362000004,1772.4500983000003,1772.4721444000002,1772.4721444000002,1772.4721444000002,1776.3481246000006,054,1,[3.8746880000007877],[3.874709900000198],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,1000,exp,294,6,24,space,1.2040303000003405,None,454,1,[3.4929019000001063],[3.4929257000003417],24,6,294,3,1776.3626964,,1776.3485995000005,1776.3626964,1777.3627860000001,1777.3627860000001,1777.3627860000001,1778.58178,space,1.2040303000003405,None,1778.5830829000001,1778.6875875666672,1779.0287227000003,1778.9903166999998,1778.9910393000005,1779.0287227000003,1779.0287227000003,1779.0287227000003,1782.5230740000002,454,1,[3.4929019000001063],[3.4929257000003417],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,400,unexp,295,7,24,space,1.1459592000001066,None,65,1,[3.2686751000001095],[3.268696699999964],24,7,295,2,1782.5376423000002,,1782.5237674000005,1782.5376423000002,1783.5376262000004,1783.5376262000004,1783.5376262000004,1784.6895932000002,space,1.1459592000001066,None,1784.6908827000002,1785.4043559666668,1785.7384041999999,1785.7000905999998,1785.7008087,1785.7384041999999,1785.7384041999999,1785.7384041999999,1789.0084671,65,1,[3.2686751000001095],[3.268696699999964],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,1000,exp,296,8,24,space,1.5862604000003557,None,64,1,[3.2965642999997726],[3.296579599999859],24,8,296,4,1789.0214538000005,,1789.0089628,1789.0214538000005,1790.0212494000002,1790.0212494000002,1790.0212494000002,1791.6236278000001,space,1.5862604000003557,None,1791.6249253,1792.0379889666672,1792.3765096000002,1792.3399974999998,1792.3416741000005,1792.3765096000002,1792.3765096000002,1792.3765096000002,1795.6738584,64,1,[3.2965642999997726],[3.296579599999859],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,1000,exp,297,9,24,space,0.42562050000015006,None,67,1,[4.109001000000717],[4.1090266000001066],24,9,297,11,1795.6878885,,1795.6740888,1795.6878885,1796.6882910999998,1796.6882910999998,1796.6882910999998,1797.1236227000004,space,0.42562050000015006,None,1797.1249081,1797.8383476666666,1798.1722712000005,1798.1403341999999,1798.1410541999999,1798.1722712000005,1798.1722712000005,1798.1722712000005,1802.2825044000006,67,1,[4.109001000000717],[4.1090266000001066],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,1000,exp,298,10,24,space,1.4861806999997498,None,05,1,[2.2256100000004153],[2.2256231000001208],24,10,298,8,1802.2972149000002,,1802.2830017,1802.2972149000002,1803.297188,1803.297188,1803.297188,1804.7995746000001,space,1.4861806999997498,None,1804.8009908,1805.5049873666665,1805.8216036,1805.7995775000004,1805.8001740000004,1805.8216036,1805.8216036,1805.8216036,1808.0480438,05,1,[2.2256100000004153],[2.2256231000001208],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,1000,exp,299,11,24,space,0.4610612999995283,None,854,1,[1.5396319999999832],[1.5396547999998802],24,11,299,10,1808.0638666,,1808.0483174000005,1808.0638666,1809.0473910000005,1809.0473910000005,1809.0639358000003,1809.5162378999999,space,0.4610612999995283,None,1809.5174551000005,1809.9221228666672,1810.2578982,1810.2199553000005,1810.2207358,1810.2578982,1810.2578982,1810.2578982,1811.7988078000003,854,1,[1.5396319999999832],[1.5396547999998802],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,1000,exp,300,0,25,space,0.5564868000001297,None,873,1,[2.0921499000005497],[2.092170100000658],25,0,300,4,1811.8142777999997,,1811.7993852000004,1811.8142777999997,1812.8142997,1812.8142997,1812.8142997,1813.3833570000002,space,0.5564868000001297,None,1813.3851692000003,1813.7890151666668,1814.1223688000005,1814.0898953,1814.0906162000006,1814.1223688000005,1814.1223688000005,1814.1223688000005,1816.2159225,873,1,[2.0921499000005497],[2.092170100000658],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,1000,exp,301,1,25,space,0.4717998999994961,None,54,1,[2.2253197],[2.22534160000032],25,1,301,10,1816.2311208000006,,1816.2164114000002,1816.2311208000006,1817.2311783999999,1817.2311783999999,1817.2311783999999,1817.7166967999997,space,0.4717998999994961,None,1817.7180531999998,1818.1225605666666,1818.4559286999997,1818.4198776999997,1818.4205789000002,1818.4559286999997,1818.4559286999997,1818.4559286999997,1820.6825925999997,54,1,[2.2253197],[2.22534160000032],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,1000,exp,302,2,25,space,0.5865215000003445,None,54,1,[1.916528400000061],[1.916556500000297],25,2,302,11,1820.6980256000002,,1820.6830541000004,1820.6980256000002,1821.698041,1821.698041,1821.698041,1822.3000228000005,space,0.5865215000003445,None,1822.3012697999998,1823.006066966667,1823.3416536,1823.3099177,1823.3106628,1823.3416536,1823.3416536,1823.3416536,1825.2594881999999,54,1,[1.916528400000061],[1.916556500000297],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,400,unexp,303,3,25,space,1.503008100000443,None,57,1,[2.1505653000003804],[2.150582199999917],25,3,303,0,1825.2728743000002,,1825.2599579000002,1825.2728743000002,1826.2728958000002,1826.2728958000002,1826.2728958000002,1827.7913695000002,space,1.503008100000443,None,1827.7926088,1827.9062948666667,1828.2559807000002,1828.2098632000002,1828.2106059000002,1828.2559807000002,1828.2559807000002,1828.2559807000002,1830.407632,57,1,[2.1505653000003804],[2.150582199999917],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,1000,exp,304,4,25,space,0.3677773999997953,None,26,1,[4.1679055000004155],[4.167929899999763],25,4,304,3,1830.4227985000002,,1830.4080411999998,1830.4227985000002,1831.4231587999998,1831.4231587999998,1831.4231587999998,1831.8081201999998,space,0.3677773999997953,None,1831.8093309,1831.9231197666666,1832.2563708000002,1832.2198961,1832.2205995999998,1832.2563708000002,1832.2563708000002,1832.2563708000002,1836.4256809000003,26,1,[4.1679055000004155],[4.167929899999763],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,1000,exp,305,5,25,space,0.6302580000001399,None,56 ,1,[3.3663956999998845],[3.3664152000001195],25,5,305,5,1836.4400188000004,,1836.4261831,1836.4400188000004,1837.4400382999997,1837.4400382999997,1837.4400382999997,1838.0750917999999,space,0.6302580000001399,None,1838.0763027999997,1838.7902852666664,1839.1252608,1839.09013,1839.0911198999997,1839.1252608,1839.1252608,1839.1252608,1842.4929671000004,56 ,1,[3.3663956999998845],[3.3664152000001195],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,400,unexp,306,6,25,space,1.0954359999996086,None,85,1,[1.5718213000000105],[1.5718580000002476],25,6,306,1,1842.5070079000002,,1842.493449,1842.5070079000002,1843.5068246000005,1843.5068246000005,1843.5068246000005,1844.6079493000002,space,1.0954359999996086,None,1844.6088796,1845.0233951666667,1845.3446651,1845.3197427999999,1845.3203103,1845.3446651,1845.3446651,1845.3446651,1846.9173594999997,85,1,[1.5718213000000105],[1.5718580000002476],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,1000,exp,307,7,25,space,1.4513154999995095,None,85,1,[2.8595930999999837],[2.85961479999969],25,7,307,6,1846.9324172000001,,1846.9176979999997,1846.9324172000001,1847.9325113999998,1847.9325113999998,1847.9325113999998,1849.4093318999999,space,1.4513154999995095,None,1849.4106281,1849.5239454666669,1849.8568035000003,1849.8199171,1849.8208411,1849.8568035000003,1849.8568035000003,1849.8568035000003,1852.7175838999997,85,1,[2.8595930999999837],[2.85961479999969],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,1000,exp,308,8,25,space,0.8923918000000413,None,94,1,[2.9008567000000767],[2.9008901000006517],25,8,308,8,1852.7327577,,1852.7180528000004,1852.7327577,1853.7327459000003,1853.7327459000003,1853.7327459000003,1854.6350992000002,space,0.8923918000000413,None,1854.6366807999998,1855.3407937666668,1855.6751908,1855.6398722999998,1855.6408320000005,1855.6751908,1855.6751908,1855.6751908,1858.5774765,94,1,[2.9008567000000767],[2.9008901000006517],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,1000,exp,309,9,25,space,0.8856133999997837,None,56,1,[2.6553553000003376],[2.655391000000236],25,9,309,7,1858.5910510999997,,1858.5779619,1858.5910510999997,1859.5911438999997,1859.5911438999997,1859.5911438999997,1860.4930049999998,space,0.8856133999997837,None,1860.4942181000001,1860.9077576666666,1861.2415438000003,1861.2099001000001,1861.2106231000002,1861.2415438000003,1861.2415438000003,1861.2415438000003,1863.8985272000004,56,1,[2.6553553000003376],[2.655391000000236],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,1000,exp,310,10,25,space,2.5445804000000862,None,65,1,[2.667646799999602],[2.667688499999713],25,10,310,9,1863.9166072000003,,1863.8991698000004,1863.9166072000003,1864.9000109000003,1864.9000109000003,1864.9165825000005,1867.4518592,space,2.5445804000000862,None,1867.4530870000003,1867.558024966667,1867.8914031999998,1867.8599770000005,1867.8607167000005,1867.8914031999998,1867.8914031999998,1867.8914031999998,1870.5608054,65,1,[2.667646799999602],[2.667688499999713],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,400,unexp,311,11,25,space,0.8021286000002874,None,67,1,[1.8663552999996682],[1.8663756999994803],25,11,311,2,1870.5749031,,1870.5616136000003,1870.5749031,1871.5749466000002,1871.5749466000002,1871.5749466000002,1872.3855815000002,space,0.8021286000002874,None,1872.3870282000003,1873.091668466667,1873.4273668,1873.3900430999997,1873.3911282000004,1873.4273668,1873.4273668,1873.4273668,1875.2949485000004,67,1,[1.8663552999996682],[1.8663756999994803],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,1000,exp,312,0,26,space,0.1815774999995483,None,76,1,[2.385756399999991],[2.3857766999999512],26,0,312,7,1875.3084242,,1875.295423,1875.3084242,1876.3083915000002,1876.3083915000002,1876.3083915000002,1876.4941764999999,space,0.1815774999995483,None,1876.4954545000005,1876.9086269666666,1877.2416831000005,1877.2098676,1877.2106149000006,1877.2416831000005,1877.2416831000005,1877.2416831000005,1879.6286473000005,76,1,[2.385756399999991],[2.3857766999999512],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,400,unexp,313,1,26,space,6.331064099999821,None,56,1,[3.2744786000002932],[3.2744942999997875],26,1,313,2,1879.6419251000002,,1879.6291527999997,1879.6419251000002,1880.6418958999998,1880.6418958999998,1880.6418958999998,1886.9861336999998,space,6.331064099999821,None,1886.9879115999997,1887.6922465666664,1888.0259029000003,1887.989814,1887.990531,1888.0259029000003,1888.0259029000003,1888.0259029000003,1891.3014164,56,1,[3.2744786000002932],[3.2744942999997875],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,1000,exp,314,2,26,space,0.8158956999996008,None,45,1,[2.7252189000000726],[2.725240300000223],26,2,314,8,1891.3175837000003,,1891.3017798000005,1891.3175837000003,1892.3011303999997,1892.3011303999997,1892.3175993999998,1893.1191948,space,0.8158956999996008,None,1893.120187,1893.8343146666664,1894.1610237,1894.1297448999999,1894.1304463000001,1894.1610237,1894.1610237,1894.1610237,1896.8875841000004,45,1,[2.7252189000000726],[2.725240300000223],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,1000,exp,315,3,26,space,0.8833320000003368,None,45,1,[2.0852076000001034],[2.0852298000008886],26,3,315,4,1896.9011727000002,,1896.8880099000003,1896.9011727000002,1897.9013596,1897.9013596,1897.9013596,1898.7864584000004,space,0.8833320000003368,None,1898.7874140999998,1899.201014566667,1899.5258999000002,1899.4996827,1899.5001537000003,1899.5258999000002,1899.5258999000002,1899.5258999000002,1901.6122843999997,45,1,[2.0852076000001034],[2.0852298000008886],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,1000,exp,316,4,26,space,0.3084873999996489,None,07,1,[2.1529826000005414],[2.1530142000001433],26,4,316,11,1901.6261519000004,,1901.6128218999997,1901.6261519000004,1902.6261939,1902.6261939,1902.6261939,1902.9453426000005,space,0.3084873999996489,None,1902.9469890000005,1903.659666166667,1903.9936602000002,1903.9598917999997,1903.9606387,1903.9936602000002,1903.9936602000002,1903.9936602000002,1906.1483510000003,07,1,[2.1529826000005414],[2.1530142000001433],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,1000,exp,317,5,26,space,2.0869762000002083,None,400,1,[2.270493400000305],[2.270505499999672],26,5,317,6,1906.1610469000002,,1906.1488499000002,1906.1610469000002,1907.1598095000004,1907.1598095000004,1907.1764894000003,1909.2622334000002,space,2.0869762000002083,None,1909.2635265000004,1909.3765434666664,1909.6994301,1909.6793744000001,1909.6800186000005,1909.6994301,1909.6994301,1909.6994301,1911.9707883000005,400,1,[2.270493400000305],[2.270505499999672],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,1000,exp,318,6,26,space,1.050841400000536,None,04,1,[1.5021040999999968],[1.5021336999998312],26,6,318,5,1911.9851512,,1911.9711213000005,1911.9851512,1912.9853906000003,1912.9853906000003,1912.9853906000003,1914.0539830000002,space,1.050841400000536,None,1914.0552621000002,1914.7685826666664,1915.1102211000002,1915.0698482000003,1915.0705805000002,1915.1102211000002,1915.1102211000002,1915.1102211000002,1916.6136978999998,04,1,[1.5021040999999968],[1.5021336999998312],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,1000,exp,319,7,26,space,1.475498200000402,None,404,1,[2.4178742000003695],[2.4179048000005423],26,7,319,9,1916.6266743,,1916.6141854000002,1916.6266743,1917.6268863999999,1917.6268863999999,1917.6268863999999,1919.1129523000004,space,1.475498200000402,None,1919.1147139,1919.2269756666672,1919.5600915999999,1919.5295978,1919.5301942,1919.5600915999999,1919.5600915999999,1919.5600915999999,1921.9792836000001,404,1,[2.4178742000003695],[2.4179048000005423],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,1000,exp,320,8,26,space,0.5713631999997233,None,408,1,[2.9674781999992774],[2.967501999999513],26,8,320,3,1921.9937253000003,,1921.9797769000002,1921.9937253000003,1922.9938650999998,1922.9938650999998,1922.9938650999998,1923.5780840000002,space,0.5713631999997233,None,1923.5791142000003,1923.6936943666667,1924.0272504,1923.9898021000004,1923.9905349000005,1924.0272504,1924.0272504,1924.0272504,1926.9959050000002,408,1,[2.9674781999992774],[2.967501999999513],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,1000,exp,321,9,26,space,0.6379392999997435,None,804,1,[3.3282315999995262],[3.3282525999993595],26,9,321,10,1927.0104637,,1926.9964409999998,1927.0104637,1928.0106565,1928.0106565,1928.0106565,1928.6625761,space,0.6379392999997435,None,1928.6638889,1929.0774442666668,1929.4179852000002,1929.3798813999997,1929.3805990000005,1929.4179852000002,1929.4179852000002,1929.4179852000002,1932.7474530000004,804,1,[3.3282315999995262],[3.3282525999993595],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,400,unexp,322,10,26,space,0.32955390000006446,None,904,1,[2.3168894999998884],[2.316907999999785],26,10,322,0,1932.7609165999997,,1932.7479257999998,1932.7609165999997,1933.7609410999999,1933.7609410999999,1933.7609410999999,1934.0964565,space,0.32955390000006446,None,1934.0976973000002,1934.211025166667,1934.5443178,1934.5097385000004,1934.5107207000005,1934.5443178,1934.5443178,1934.5443178,1936.8622584,904,1,[2.3168894999998884],[2.316907999999785],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,400,unexp,323,11,26,space,0.46407189999990806,None,408,1,[5.658970999999838],[5.658991700000115],26,11,323,1,1936.8780085000003,,1936.8625653000004,1936.8780085000003,1937.8778536000004,1937.8778536000004,1937.8778536000004,1938.3467191000004,space,0.46407189999990806,None,1938.3479191000001,1938.761219466667,1939.0944839999997,1939.0597909000003,1939.0607113,1939.0944839999997,1939.0944839999997,1939.0944839999997,1944.7548136999999,408,1,[5.658970999999838],[5.658991700000115],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,1000,exp,324,0,27,space,0.5548275999999532,None,804,1,[3.067613600000186],[3.06763570000021],27,0,324,8,1944.7702874000001,,1944.7552956000004,1944.7702874000001,1945.7701098000002,1945.7701098000002,1945.7701098000002,1946.3389109000004,space,0.5548275999999532,None,1946.3401496000001,1947.0448428666666,1947.3783515999999,1947.3398235,1947.3405391000001,1947.3783515999999,1947.3783515999999,1947.3783515999999,1950.4471784000002,804,1,[3.067613600000186],[3.06763570000021],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,400,unexp,325,1,27,space,0.2200647999998182,None,208,1,[1.950856699999349],[1.9509023000000525],27,1,325,2,1950.4615829,,1950.4476609999997,1950.4615829,1951.4618303000002,1951.4618303000002,1951.4618303000002,1951.6970870999999,space,0.2200647999998182,None,1951.6983686999997,1952.411738966667,1952.7451579000003,1952.7098367000003,1952.7110862000004,1952.7451579000003,1952.7451579000003,1952.7451579000003,1954.6975345000005,208,1,[1.950856699999349],[1.9509023000000525],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,1000,exp,326,2,27,space,0.2987972000000809,None,204,1,[1.6854088000000047],[1.685429799999838],27,2,326,7,1954.7119306999998,,1954.6981036000002,1954.7119306999998,1955.7118229000002,1955.7118229000002,1955.7118229000002,1956.0144876,space,0.2987972000000809,None,1956.0159835,1956.4286173666667,1956.7619208,1956.7299749999997,1956.7307771,1956.7619208,1956.7619208,1956.7619208,1958.4485469000006,204,1,[1.6854088000000047],[1.685429799999838],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,1000,exp,327,3,27,space,0.2186402999996062,None,402,1,[2.4764011000006576],[2.47641990000011],27,3,327,5,1958.4620369999998,,1958.4490608,1958.4620369999998,1959.4620219000003,1959.4620219000003,1959.4620219000003,1959.6973346999998,space,0.2186402999996062,None,1959.6985520000003,1960.4121392666664,1960.7457971999997,1960.7099210000001,1960.7117399000003,1960.7457971999997,1960.7457971999997,1960.7457971999997,1963.2232260000005,402,1,[2.4764011000006576],[2.47641990000011],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,1000,exp,328,4,27,space,1.5916203000006135,None,240,1,[3.330269999999473],[3.3302898000001733],27,4,328,6,1963.2373903000002,,1963.223504,1963.2373903000002,1964.2376494000005,1964.2376494000005,1964.2376494000005,1965.8395726000003,space,1.5916203000006135,None,1965.8407850999997,1965.9460337666667,1966.2859034999997,1966.2497991000005,1966.2507916,1966.2859034999997,1966.2859034999997,1966.2859034999997,1969.6173918,240,1,[3.330269999999473],[3.3302898000001733],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,400,unexp,329,5,27,space,0.9417166000002908,None,402,1,[2.1013120999996318],[2.1013335999996343],27,5,329,0,1969.6296754999998,,1969.6178592,1969.6296754999998,1970.6291768000006,1970.6291768000006,1970.6291768000006,1971.5818027,space,0.9417166000002908,None,1971.5830922999999,1971.696003466667,1972.0305297,1971.9996266000003,1972.0003391000005,1972.0305297,1972.0305297,1972.0305297,1974.1332228000006,402,1,[2.1013120999996318],[2.1013335999996343],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,1000,exp,330,6,27,space,0.008420799999839801,None,503,1,[5.190218900000218],[5.190240099999755],27,6,330,10,1974.1458433000003,,1974.1336978000004,1974.1458433000003,1975.1461749000005,1975.1461749000005,1975.1461749000005,1975.1652206000003,space,0.008420799999839801,None,1975.1665202,1975.579529166667,1975.9126407999997,1975.8797918000005,1975.8806473,1975.9126407999997,1975.9126407999997,1975.9126407999997,1981.1041569000004,503,1,[5.190218900000218],[5.190240099999755],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,1000,exp,331,7,27,space,0.9362036000002263,None,600,1,[2.475370400000429],[2.475384500000473],27,7,331,4,1981.1217167,,1981.1046337000002,1981.1217167,1982.1052222000003,1982.1052222000003,1982.1217553000001,1983.0569274000004,space,0.9362036000002263,None,1983.0581453,1983.4631020666664,1983.7964130000005,1983.7596239,1983.7603872000004,1983.7964130000005,1983.7964130000005,1983.7964130000005,1986.2727618000004,600,1,[2.475370400000429],[2.475384500000473],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.7,1000,exp,332,8,27,space,1.5484290000003966,None,500,1,[1.9722410999993372],[1.972254499999508],27,8,332,11,1986.2885790000005,,1986.2731354000002,1986.2885790000005,1987.2720048000006,1987.2720048000006,1987.2886626000004,1988.8241788,space,1.5484290000003966,None,1988.8254063,1989.530069066667,1989.8633749000005,1989.8297935000005,1989.8307029000002,1989.8633749000005,1989.8633749000005,1989.8633749000005,1991.8364390000002,500,1,[1.9722410999993372],[1.972254499999508],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,1000,exp,333,9,27,space,0.471274500000618,None,705,1,[2.5363601999997627],[2.5363876000001255],27,9,333,3,1991.8553179000005,,1991.8367954999999,1991.8553179000005,1992.8388191999998,1992.8388191999998,1992.8554559999998,1993.3235830999997,space,0.471274500000618,None,1993.3241092000003,1993.4384967666672,1993.7633745999997,1993.7392247000002,1993.7396085000005,1993.7633745999997,1993.7633745999997,1993.7633745999997,1996.3011491000002,705,1,[2.5363601999997627],[2.5363876000001255],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.4,400,unexp,334,10,27,space,0.31701740000062273,None,854,1,[2.5998357000007672],[2.599848600000769],27,10,334,1,1996.3134067000005,,1996.3016165000004,1996.3134067000005,1997.3137210999998,1997.3137210999998,1997.3137210999998,1997.6328914,space,0.31701740000062273,None,1997.6340993999997,1998.0471320666663,1998.3812572000002,1998.3495632,1998.3502816000005,1998.3812572000002,1998.3812572000002,1998.3812572000002,2000.9819655000006,854,1,[2.5998357000007672],[2.599848600000769],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
0.1,1000,exp,335,11,27,space,0.6760012000004281,None,778,1,[2.5255913000000874],[2.525604899999962],27,11,335,9,2000.9968810000005,,2000.9822994,2000.9968810000005,2001.9971621999998,2001.9971621999998,2001.9971621999998,2002.6827122,space,0.6760012000004281,None,2002.6839194999998,2002.797349666667,2003.1393623,2003.0997985,2003.1006460000003,2003.1393623,2003.1393623,2003.1393623,2005.6658981000005,778,1,[2.5255913000000874],[2.525604899999962],052167,001,2024-11-13_13h45.43.780,intentional_binding,2024.2.1post4,60.9114299078454,2024-11-13 13h45.53.332322 +0530,
