73.4927 	EXP 	New trial (rep=0, index=17): <Trial 17 (17 in rep 0) data={'stimulus': 'K', 'cue': 'Task B', 'correct_response': 'm', 'task_type': 'switch', 'thisN': 17, 'thisTrialN': 17, 'thisRepN': 0}>
73.5088 	EXP 	feedback_test: autoDraw = False
73.5088 	EXP 	text_2: height = 0.05
73.5088 	EXP 	text_2: height = 0.05
73.5088 	EXP 	text_2: height = 0.05
73.5088 	EXP 	text_2: text = 'Task B'
73.5088 	EXP 	text_2: autoDraw = True
74.5091 	INFO 	Keyboard events cleared
74.5085 	EXP 	text_2: autoDraw = False
74.5085 	EXP 	text_3: height = 0.05
74.5085 	EXP 	text_3: height = 0.05
74.5085 	EXP 	text_3: height = 0.05
74.5085 	EXP 	text_3: text = 'K'
74.5085 	EXP 	text_3: autoDraw = True
75.4161 	DATA 	Keypress: m
75.4263 	EXP 	text_3: autoDraw = False
75.4263 	EXP 	feedback_test: height = 0.05
75.4263 	EXP 	feedback_test: height = 0.05
75.4263 	EXP 	feedback_test: height = 0.05
75.4263 	EXP 	feedback_test: text = 'Correct'
75.4263 	EXP 	feedback_test: autoDraw = True
77.4243 	EXP 	New trial (rep=0, index=18): <Trial 18 (18 in rep 0) data={'stimulus': 'S', 'cue': 'Task B', 'correct_response': 'm', 'task_type': 'switch', 'thisN': 18, 'thisTrialN': 18, 'thisRepN': 0}>
77.4406 	EXP 	feedback_test: autoDraw = False
77.4406 	EXP 	text_2: text = 'Task B'
77.4406 	EXP 	text_2: autoDraw = True
78.4407 	INFO 	Keyboard events cleared
78.4401 	EXP 	text_2: autoDraw = False
78.4401 	EXP 	text_3: height = 0.05
78.4401 	EXP 	text_3: height = 0.05
78.4401 	EXP 	text_3: height = 0.05
78.4401 	EXP 	text_3: text = 'S'
78.4401 	EXP 	text_3: autoDraw = True
79.4397 	EXP 	text_3: autoDraw = False
80.2758 	DATA 	Keypress: m
80.2893 	EXP 	text_3: autoDraw = False
80.2893 	EXP 	feedback_test: text = 'Correct'
80.2893 	EXP 	feedback_test: autoDraw = True
82.2728 	EXP 	New trial (rep=0, index=19): <Trial 19 (19 in rep 0) data={'stimulus': 4, 'cue': 'Task A', 'correct_response': 'm', 'task_type': 'repeat ', 'thisN': 19, 'thisTrialN': 19, 'thisRepN': 0}>
82.2886 	EXP 	feedback_test: autoDraw = False
82.2886 	EXP 	feedback_test: autoDraw = False
82.2886 	EXP 	text_2: height = 0.05
82.2886 	EXP 	text_2: height = 0.05
82.2886 	EXP 	text_2: height = 0.05
82.2886 	EXP 	text_2: text = 'Task A'
82.2886 	EXP 	text_2: autoDraw = True
83.2903 	INFO 	Keyboard events cleared
83.2898 	EXP 	text_2: autoDraw = False
