pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
150,v,181,1,45,v,1,0.28826720000142814,None,45,1,181,1,,,,,443.1595594999999,,443.1464570999997,443.1595594999999,444.15973139999915,444.15973139999915,444.15973139999915,444.15973139999915,444.15973139999915,445.15985349999755,445.15985349999755,445.4613761999972,v,1,0.28826720000142814,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
50,c,182,2,45,c,1,0.26769960000092397,None,45,2,182,2,,,,,445.47643590000007,,445.4620200999998,445.47643590000007,446.4765047999972,446.4765047999972,446.4765047999972,446.4765047999972,446.4765047999972,447.4766051999977,447.4766051999977,447.7615786999995,c,1,0.26769960000092397,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-150,z,183,3,45,z,1,0.27629670000169426,None,45,3,183,3,,,,,447.77656099999876,,447.7623320999992,447.77656099999876,448.77649139999994,448.77649139999994,448.77649139999994,448.77649139999994,448.77649139999994,449.7766215999982,449.7766215999982,450.0621307000001,z,1,0.27629670000169426,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-50,x,184,0,46,x,1,0.13945070000045234,None,46,0,184,0,,,,,450.07678730000043,,450.06299880000006,450.07678730000043,451.07686869999816,451.07686869999816,451.07686869999816,451.07686869999816,451.07686869999816,452.0769094999996,452.0769094999996,452.2284680999983,x,1,0.13945070000045234,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
150,v,185,1,46,v,1,0.24634969999897294,None,46,1,185,1,,,,,452.24331879999954,,452.2291026999992,452.24331879999954,453.24353829999745,453.24353829999745,453.24353829999745,453.24353829999745,453.24353829999745,454.2436870999991,454.2436870999991,454.4950804,v,1,0.24634969999897294,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
50,c,186,2,46,c,1,0.5187702000002901,None,46,2,186,2,,,,,454.5101130999974,,454.4957092000004,454.5101130999974,455.5101833999979,455.5101833999979,455.5101833999979,455.5101833999979,455.5101833999979,456.5101837000002,456.5101837000002,457.0452632999986,c,1,0.5187702000002901,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-150,z,187,3,46,z,1,0.3988260999976774,None,46,3,187,3,,,,,457.06033000000025,,457.0459093999998,457.06033000000025,458.06030499999906,458.06030499999906,458.06030499999906,458.06030499999906,458.06030499999906,459.0603993000004,459.0603993000004,459.46179069999926,z,1,0.3988260999976774,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-50,x,188,0,47,x,1,0.24599859999943874,None,47,0,188,0,,,,,459.47689999999784,,459.4623023999993,459.47689999999784,460.47707289999744,460.47707289999744,460.47707289999744,460.47707289999744,460.47707289999744,461.47706929999913,461.47706929999913,461.7285912999978,x,1,0.24599859999943874,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
150,v,189,1,47,v,1,0.4587950999994064,None,47,1,189,1,,,,,461.74368289999984,,461.7290412000002,461.74368289999984,462.7441282999971,462.7441282999971,462.7441282999971,462.7441282999971,462.7441282999971,463.7438187999978,463.7438187999978,464.2122218000004,v,1,0.4587950999994064,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
50,c,190,2,47,c,1,0.46036889999959385,None,47,2,190,2,,,,,464.227202099999,,464.21287200000006,464.227202099999,465.22729489999983,465.22729489999983,465.22729489999983,465.22729489999983,465.22729489999983,466.22724670000025,466.22724670000025,466.69642029999886,c,1,0.46036889999959385,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-150,z,191,3,47,z,1,0.2773769000013999,None,47,3,191,3,,,,,466.7106754999986,,466.6972844999982,466.7106754999986,467.71084869999686,467.71084869999686,467.71084869999686,467.71084869999686,467.71084869999686,468.71094009999797,468.71094009999797,468.9965188999995,z,1,0.2773769000013999,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-50,x,192,0,48,x,1,0.25168610000037006,None,48,0,192,0,,,,,469.0108762999989,,468.99715789999755,469.0108762999989,470.0108991999987,470.0108991999987,470.0108991999987,470.0108991999987,470.0108991999987,471.01086829999986,471.01086829999986,471.2792972999996,x,1,0.25168610000037006,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
150,v,193,1,48,v,1,0.43251410000084434,None,48,1,193,1,,,,,471.29429789999995,,471.2800028999991,471.29429789999995,472.2943138999981,472.2943138999981,472.2943138999981,472.2943138999981,472.2943138999981,473.2942946999974,473.2942946999974,473.7299162999989,v,1,0.43251410000084434,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
50,c,194,2,48,c,1,0.4721838999976171,None,48,2,194,2,,,,,473.7443773999985,,473.73055629999726,473.7443773999985,474.7443581999978,474.7443581999978,474.7443581999978,474.7443581999978,474.7443581999978,475.7444163,475.7444163,476.22990740000023,c,1,0.4721838999976171,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-150,z,195,3,48,z,1,0.433377900000778,None,48,3,195,3,,,,,476.2445869999974,,476.2307268000004,476.2445869999974,477.24471859999903,477.24471859999903,477.24471859999903,477.24471859999903,477.24471859999903,478.2444985999973,478.2444985999973,478.6799267999995,z,1,0.433377900000778,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-50,x,196,0,49,x,1,0.28535700000065845,None,49,0,196,0,,,,,478.69454079999923,,478.68058299999757,478.69454079999923,479.6945022999971,479.6945022999971,479.6945022999971,479.6945022999971,479.6945022999971,480.6945373999988,480.6945373999988,480.9964407999978,x,1,0.28535700000065845,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
150,v,197,1,49,v,1,0.38247060000139754,None,49,1,197,1,,,,,481.01129930000025,,480.9970899999971,481.01129930000025,482.0112986999993,482.0112986999993,482.0112986999993,482.0112986999993,482.0112986999993,483.01142659999823,483.01142659999823,483.3969911999993,v,1,0.38247060000139754,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
50,c,198,2,49,c,1,0.375577599999815,None,49,2,198,2,,,,,483.41140209999867,,483.39761799999906,483.41140209999867,484.41136410000036,484.41136410000036,484.41136410000036,484.41136410000036,484.41136410000036,485.4115434999985,485.4115434999985,485.79676929999914,c,1,0.375577599999815,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-150,z,199,3,49,z,1,0.5741817999987688,None,49,3,199,3,,,,,485.8115586999993,,485.7974684999972,485.8115586999993,486.81165669999973,486.81165669999973,486.81165669999973,486.81165669999973,486.81165669999973,487.8117134999993,487.8117134999993,488.39660789999834,z,1,0.5741817999987688,None,,,,,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
50,c,0,0,0,c,1,0.5646527999997488,None,,,,,0,0,0,2,488.4282099999982,,488.40819589999955,488.4282099999982,489.4116870999969,489.4116870999969,489.4116870999969,489.4116870999969,489.4282467999983,490.41173439999693,490.41173439999693,490.98055810000005,,,,,c,1,0.5646527999997488,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-150,z,1,1,0,z,1,0.7785609000020486,None,,,,,0,1,1,3,490.99514069999714,,490.98120949999793,490.99514069999714,491.995196099997,491.995196099997,491.995196099997,491.995196099997,491.995196099997,492.99528609999834,492.99528609999834,493.7799236999999,,,,,z,1,0.7785609000020486,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
150,v,2,2,0,v,1,0.6952630999985558,None,,,,,0,2,2,1,493.795074499998,,493.7804827999971,493.795074499998,494.79517209999904,494.79517209999904,494.79517209999904,494.79517209999904,494.79517209999904,495.7952368999977,495.7952368999977,496.4972095999983,,,,,v,1,0.6952630999985558,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-50,x,3,3,0,x,1,0.7542867000011029,None,,,,,0,3,3,0,496.5119713999993,,496.497915699998,496.5119713999993,497.51197129999855,497.51197129999855,497.51197129999855,497.51197129999855,497.51197129999855,498.51200249999965,498.51200249999965,499.28098669999963,,,,,x,1,0.7542867000011029,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
50,c,4,4,1,c,1,0.6680952999995498,None,,,,,1,4,4,2,499.2954522999971,,499.28203399999984,499.2954522999971,500.29567979999774,500.29567979999774,500.29567979999774,500.29567979999774,500.29567979999774,501.295579499998,501.295579499998,501.98069549999855,,,,,c,1,0.6680952999995498,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
150,v,5,5,1,v,1,0.9618085000001884,None,,,,,1,5,5,1,501.9955727999986,,501.98134949999803,501.9955727999986,502.99548460000005,502.99548460000005,502.99548460000005,502.99548460000005,502.99548460000005,503.99573210000017,503.99573210000017,504.96428000000014,,,,,v,1,0.9618085000001884,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-50,x,6,6,1,x,1,0.863322799999878,None,,,,,1,6,6,0,504.97889289999875,,504.9649632999972,504.97889289999875,505.9790585999981,505.9790585999981,505.9790585999981,505.9790585999981,505.9790585999981,506.9791946999976,506.9791946999976,507.8480028999984,,,,,x,1,0.863322799999878,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-150,z,7,7,1,z,1,0.501132499997766,None,,,,,1,7,7,3,507.8626082999981,,507.8486568999979,507.8626082999981,508.86266629999955,508.86266629999955,508.86266629999955,508.86266629999955,508.86266629999955,509.8627252999977,509.8627252999977,510.3809465999984,,,,,z,1,0.501132499997766,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-150,z,8,8,2,z,1,0.5457199999982549,None,,,,,2,8,8,3,510.3958161999981,,510.38160629999766,510.3958161999981,511.3958735999986,511.3958735999986,511.3958735999986,511.3958735999986,511.3958735999986,512.3959704999979,512.3959704999979,512.9481341999999,,,,,z,1,0.5457199999982549,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
50,c,9,9,2,c,1,0.5828982999992149,None,,,,,2,9,9,2,512.9633295999993,,512.9488466000003,512.9633295999993,513.9627363999971,513.9627363999971,513.9627363999971,513.9627363999971,513.9627363999971,514.9628510999974,514.9628510999974,515.5487206999969,,,,,c,1,0.5828982999992149,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-50,x,10,10,2,x,1,0.638309300000401,None,,,,,2,10,10,0,515.5628160999986,,515.5494504999988,515.5628160999986,516.5628242999992,516.5628242999992,516.5628242999992,516.5628242999992,516.5628242999992,517.5627633999975,517.5627633999975,518.2147957999987,,,,,x,1,0.638309300000401,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
50,c,11,11,3,c,1,0.6556706000010308,None,,,,,3,11,11,2,518.2297022999992,,518.2155392999994,518.2297022999992,519.2297852999982,519.2297852999982,519.2297852999982,519.2297852999982,519.2297852999982,520.2298545999984,520.2298545999984,520.8981362999984,,,,,c,1,0.6556706000010308,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
50,c,12,12,4,c,1,0.6003496999983327,None,,,,,4,12,12,2,520.9130033999973,,520.8988234999997,520.9130033999973,521.9129795999979,521.9129795999979,521.9129795999979,521.9129795999979,521.9129795999979,522.9130694999985,522.9130694999985,523.515224499999,,,,,c,1,0.6003496999983327,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
50,c,13,13,5,c,1,0.9551331000002392,None,,,,,5,13,13,2,523.5297360999975,,523.5158869999977,523.5297360999975,524.5298425999972,524.5298425999972,524.5298425999972,524.5298425999972,524.5298425999972,525.5299591999974,525.5299591999974,526.498595699999,,,,,c,1,0.9551331000002392,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-50,x,14,14,3,x,1,0.6146780000017316,None,,,,,3,14,14,0,526.5133652000004,,526.4993089999989,526.5133652000004,527.5132054999995,527.5132054999995,527.5132054999995,527.5132054999995,527.5132054999995,528.5132637999995,528.5132637999995,529.1313248999977,,,,,x,1,0.6146780000017316,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
150,v,15,15,2,v,1,0.7099071000011463,None,,,,,2,15,15,1,529.1465771000003,,529.1317275999972,529.1465771000003,530.1467470999996,530.1467470999996,530.1467470999996,530.1467470999996,530.1467470999996,531.1466086999972,531.1466086999972,531.8653244999987,,,,,v,1,0.7099071000011463,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-50,x,16,16,4,x,1,0.5807007000003068,None,,,,,4,16,16,0,531.8800338000001,,531.865847699999,531.8800338000001,532.8802445999972,532.8802445999972,532.8802445999972,532.8802445999972,532.8802445999972,533.8804180999978,533.8804180999978,534.4655160000002,,,,,x,1,0.5807007000003068,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-150,z,17,17,3,z,1,0.3915091000017128,None,,,,,3,17,17,3,534.4802506999986,,534.4662260999976,534.4802506999986,535.4804113999999,535.4804113999999,535.4804113999999,535.4804113999999,535.4804113999999,536.4804047999969,536.4804047999969,536.8828721999998,,,,,z,1,0.3915091000017128,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
150,v,18,18,3,v,1,0.7171801000004052,None,,,,,3,18,18,1,536.8970496999973,,536.8837176999987,536.8970496999973,537.8972548999991,537.8972548999991,537.8972548999991,537.8972548999991,537.8972548999991,538.8972644999994,538.8972644999994,539.6319008999999,,,,,v,1,0.7171801000004052,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-150,z,19,19,4,z,1,0.48020899999755784,None,,,,,4,19,19,3,539.6471280999976,,539.6325734999991,539.6471280999976,540.6471466999974,540.6471466999974,540.6471466999974,540.6471466999974,540.6471466999974,541.6471645999991,541.6471645999991,542.1323981999994,,,,,z,1,0.48020899999755784,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
50,c,20,20,6,c,1,0.8400309999997262,None,,,,,6,20,20,2,542.1471512999997,,542.133193499998,542.1471512999997,543.1471916999981,543.1471916999981,543.1471916999981,543.1471916999981,543.1471916999981,544.1472407999972,544.1472407999972,544.9991425999979,,,,,c,1,0.8400309999997262,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-150,z,21,21,5,z,1,0.7783883999982208,None,,,,,5,21,21,3,545.0139445999994,,544.9998125999991,545.0139445999994,546.0140538999985,546.0140538999985,546.0140538999985,546.0140538999985,546.0140538999985,547.0141221999984,547.0141221999984,547.7993060999979,,,,,z,1,0.7783883999982208,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
150,v,22,22,4,v,1,0.8423231000015221,None,,,,,4,22,22,1,547.8140896000004,,547.7999591999978,547.8140896000004,548.8142073999988,548.8142073999988,548.8142073999988,548.8142073999988,548.8142073999988,549.8143235999996,549.8143235999996,550.6667715999974,,,,,v,1,0.8423231000015221,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
50,c,23,23,7,c,1,1.0150472000023,None,,,,,7,23,23,2,550.6810279999991,,550.6674347999979,550.6810279999991,551.6811024999988,551.6811024999988,551.6811024999988,551.6811024999988,551.6811024999988,552.6811762999969,552.6811762999969,553.6999894999972,,,,,c,1,1.0150472000023,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-50,x,24,24,5,x,1,1.8153956000023754,None,,,,,5,24,24,0,553.7145563999984,,553.7006347999995,553.7145563999984,554.7145633999971,554.7145633999971,554.7145633999971,554.7145633999971,554.7145633999971,555.7145802999985,555.7145802999985,557.5329843999971,,,,,x,1,1.8153956000023754,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-150,z,25,25,6,z,1,0.7065505999999004,None,,,,,6,25,25,3,557.547795399998,,557.5336279000003,557.547795399998,558.5479314999975,558.5479314999975,558.5479314999975,558.5479314999975,558.5479314999975,559.5479591999974,559.5479591999974,560.2666519999984,,,,,z,1,0.7065505999999004,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
150,v,26,26,5,v,1,0.6448138999985531,None,,,,,5,26,26,1,560.2813661,,560.2672935999981,560.2813661,561.2814102999982,561.2814102999982,561.2814102999982,561.2814102999982,561.2814102999982,562.2814480999987,562.2814480999987,562.9335732999971,,,,,v,1,0.6448138999985531,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
150,v,27,27,6,v,1,0.5921637999999803,None,,,,,6,27,27,1,562.9481311999989,,562.9342394999985,562.9481311999989,563.9481548999975,563.9481548999975,563.9481548999975,563.9481548999975,563.9481548999975,564.9483140999982,564.9483140999982,565.5498466999998,,,,,v,1,0.5921637999999803,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-150,z,28,28,7,z,1,0.42817769999965094,None,,,,,7,28,28,3,565.5650731999995,,565.550507099997,565.5650731999995,566.5649510999974,566.5649510999974,566.5649510999974,566.5649510999974,566.5649510999974,567.5649497999984,567.5649497999984,567.9999624999982,,,,,z,1,0.42817769999965094,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-150,z,29,29,8,z,1,0.5693456999979389,None,,,,,8,29,29,3,568.0149132999977,,568.0006255999979,568.0149132999977,569.0151329,569.0151329,569.0151329,569.0151329,569.0151329,570.0150439999998,570.0150439999998,570.6004023999994,,,,,z,1,0.5693456999979389,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-50,x,30,30,6,x,1,0.6521681000012904,None,,,,,6,30,30,0,570.6152077999977,,570.6010993999989,570.6152077999977,571.5985690999987,571.5985690999987,571.5985690999987,571.5985690999987,571.6152497999974,572.6154102999972,572.6154102999972,573.283564399997,,,,,x,1,0.6521681000012904,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
50,c,31,31,8,c,1,0.26731330000257003,None,,,,,8,31,31,2,573.298585499997,,573.2842280999976,573.298585499997,574.2985545999982,574.2985545999982,574.2985545999982,574.2985545999982,574.2985545999982,575.2987446999978,575.2987446999978,575.5834794000002,,,,,c,1,0.26731330000257003,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
150,v,32,32,7,v,1,0.3904662000022654,None,,,,,7,32,32,1,575.5985922999971,,575.5841621999971,575.5985922999971,576.5986866999992,576.5986866999992,576.5986866999992,576.5986866999992,576.5986866999992,577.5988548999994,577.5988548999994,578.0012700999978,,,,,v,1,0.3904662000022654,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
50,c,33,33,9,c,1,0.4429285999976855,None,,,,,9,33,33,2,578.0153952000001,,578.0020506999972,578.0153952000001,579.0155685999998,579.0155685999998,579.0155685999998,579.0155685999998,579.0155685999998,580.0156866999969,580.0156866999969,580.4670565999986,,,,,c,1,0.4429285999976855,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-50,x,34,34,7,x,1,0.5545531000025221,None,,,,,7,34,34,0,580.4821518999997,,580.4677182999985,580.4821518999997,581.4822858999978,581.4822858999978,581.4822858999978,581.4822858999978,581.4822858999978,582.4832007000005,582.4832007000005,583.0510911999991,,,,,x,1,0.5545531000025221,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
150,v,35,35,8,v,1,0.5636650000014924,None,,,,,8,35,35,1,583.0679502999992,,583.0517839999993,583.0679502999992,584.0659371999973,584.0659371999973,584.0659371999973,584.0659371999973,584.0824472999993,585.0658120999979,585.0658120999979,585.6345586999996,,,,,v,1,0.5636650000014924,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-50,x,36,36,8,x,1,0.42075239999758196,None,,,,,8,36,36,0,585.6491202999969,,585.6352130999985,585.6491202999969,586.6490401999981,586.6490401999981,586.6490401999981,586.6490401999981,586.6490401999981,587.6492367999999,587.6492367999999,588.0834708999973,,,,,x,1,0.42075239999758196,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-150,z,37,37,9,z,1,0.6226054999970074,None,,,,,9,37,37,3,588.0990681999974,,588.0838244999977,588.0990681999974,589.0992535999976,589.0992535999976,589.0992535999976,589.0992535999976,589.0992535999976,590.0825411999976,590.0825411999976,590.7177773999974,,,,,z,1,0.6226054999970074,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
50,c,38,38,10,c,1,1.155330800000229,None,,,,,10,38,38,2,590.7326866000003,,590.7184189999971,590.7326866000003,591.7327779999978,591.7327779999978,591.7327779999978,591.7327779999978,591.7327779999978,592.7327177999978,592.7327177999978,593.9012561999989,,,,,c,1,1.155330800000229,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
150,v,39,39,9,v,1,0.4080396999997902,None,,,,,9,39,39,1,593.9161272999991,,593.901908099997,593.9161272999991,594.916185099999,594.916185099999,594.916185099999,594.916185099999,594.916185099999,595.9161988999986,595.9161988999986,596.3346587999986,,,,,v,1,0.4080396999997902,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-50,x,40,40,9,x,1,0.35393540000222856,None,,,,,9,40,40,0,596.3494654999995,,596.3353145999972,596.3494654999995,597.3495249999978,597.3495249999978,597.3495249999978,597.3495249999978,597.3495249999978,598.3496192999992,598.3496192999992,598.7183803999978,,,,,x,1,0.35393540000222856,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-150,z,41,41,10,z,1,0.5073427000024822,None,,,,,10,41,41,3,598.7331424999975,,598.7190391999975,598.7331424999975,599.7332406999994,599.7332406999994,599.7332406999994,599.7332406999994,599.7332406999994,600.7332100999993,600.7332100999993,601.2515091999994,,,,,z,1,0.5073427000024822,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-50,x,42,42,10,x,1,0.43935789999886765,None,,,,,10,42,42,0,601.2663757999981,,601.2521884999987,601.2663757999981,602.2664239999976,602.2664239999976,602.2664239999976,602.2664239999976,602.2664239999976,603.266410799999,603.266410799999,603.7182192,,,,,x,1,0.43935789999886765,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
150,v,43,43,10,v,1,0.6199559000015142,None,,,,,10,43,43,1,603.7332449999994,,603.7188810999978,603.7332449999994,604.7333058999975,604.7333058999975,604.7333058999975,604.7333058999975,604.7333058999975,605.7332623000002,605.7332623000002,606.3682830999969,,,,,v,1,0.6199559000015142,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
50,c,44,44,11,c,1,0.7390019999984361,None,,,,,11,44,44,2,606.3833381999975,,606.3689531999989,606.3833381999975,607.3833498999993,607.3833498999993,607.3833498999993,607.3833498999993,607.3833498999993,608.3833406999984,608.3833406999984,609.1356126999999,,,,,c,1,0.7390019999984361,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
-50,x,45,45,11,x,1,0.5859696999978041,None,,,,,11,45,45,0,609.1503352,,609.1362606999974,609.1503352,610.1500505999975,610.1500505999975,610.1500505999975,610.1500505999975,610.1500505999975,611.1501702999994,611.1501702999994,611.7518908999991,,,,,x,1,0.5859696999978041,None,072424,001,2024-10-16_21h54.09.618,motorsquence,2024.2.1post4,60.01979452873557,2024-10-16 21h54.16.872018 +0530,
